Gender,Height,Weight
Male,193,221
Male,136,41
Male,184,295
Male,223,232
Male,222,124
Male,181,219
Male,182,220
Male,140,153
Male,213,226
Male,155,58
Male,164,182
Male,185,182
Male,163,292
Male,183,120
Male,218,46
Male,181,35
Male,185,224
Male,217,106
Male,151,62
Male,162,217
Male,193,187
Male,172,110
Male,143,279
Male,200,237
Male,176,106
Male,131,258
Male,141,84
Male,213,202
Male,169,144
Male,206,289
Male,171,42
Male,217,204
Male,136,73
Male,141,251
Male,182,79
Male,165,265
Male,161,88
Male,134,62
Male,189,115
Male,205,61
Male,135,163
Male,143,180
Male,176,280
Male,224,152
Male,164,191
Male,211,255
Male,186,297
Male,169,290
Male,228,176
Male,180,297
Male,142,100
Male,199,294
Male,169,268
Male,175,170
Male,138,144
Male,138,106
Male,218,297
Male,156,46
Male,152,269
Male,229,110
Male,173,117
Male,162,267
Male,217,286
Male,216,93
Male,137,124
Male,166,72
Male,213,108
Male,225,57
Male,144,177
Male,214,210
Male,132,74
Male,155,286
Male,150,220
Male,134,185
Male,172,52
Male,223,140
Male,202,297
Male,181,274
Male,146,95
Male,189,184
Male,208,282
Male,188,186
Male,161,144
Male,228,66
Male,193,234
Male,130,76
Male,199,60
Male,219,37
Male,227,243
Male,133,102
Male,154,132
Male,185,93
Male,146,48
Male,226,255
Male,173,49
Male,138,281
Male,201,162
Male,215,50
Male,185,153
Male,143,140
Male,197,150
Male,173,261
Male,220,201
Male,199,223
Male,198,224
Male,170,92
Male,176,85
Male,211,100
Male,160,56
Male,157,257
Male,188,213
Male,178,194
Male,168,223
Male,131,212
Male,154,180
Male,186,135
Male,143,176
Male,219,146
Male,214,172
Male,221,289
Male,180,154
Male,159,54
Male,131,128
Male,176,199
Male,164,205
Male,222,53
Male,197,63
Male,147,122
Male,223,171
Male,153,95
Male,181,44
Male,132,118
Male,152,111
Male,215,209
Male,181,82
Male,180,174
Male,211,65
Male,217,85
Male,158,46
Male,176,139
Male,202,125
Male,223,107
Male,188,116
Male,210,81
Male,187,280
Male,182,149
Male,162,107
Male,151,45
Male,154,53
Male,155,188
Male,198,170
Male,189,274
Male,178,157
Male,196,42
Male,228,100
Male,158,197
Male,163,162
Male,201,141
Male,148,87
Male,136,243
Male,225,267
Male,201,151
Male,153,77
Male,131,54
Male,174,252
Male,138,189
Male,202,122
Male,210,250
Male,210,72
Male,158,117
Male,132,194
Male,153,228
Male,224,74
Male,185,122
Male,178,99
Male,139,297
Male,222,290
Male,166,257
Male,229,124
Male,138,256
Male,165,97
Male,154,296
Male,211,122
Male,158,151
Male,148,53
Male,183,61
Male,166,150
Male,154,257
Male,168,41
Male,177,235
Male,161,225
Male,221,232
Male,183,47
Male,150,190
Male,179,143
Male,203,151
Male,133,110
Male,170,287
Male,218,217
Male,133,221
Male,189,219
Male,184,107
Male,186,241
Male,175,134
Male,178,59
Male,139,189
Male,178,264
Male,192,208
Male,151,215
Male,205,44
Male,214,261
Male,189,165
Male,178,56
Male,200,185
Male,184,61
Male,144,277
Male,185,185
Male,146,79
Male,195,97
Male,217,173
Male,219,196
Male,162,108
Male,145,88
Male,162,235
Male,198,245
Male,193,87
Male,226,266
Male,208,110
Male,141,223
Male,217,200
Male,178,89
Male,197,156
Male,192,259
Male,175,288
Male,156,226
Male,228,198
Male,136,156
Male,227,54
Male,151,243
Male,187,137
Male,204,137
Male,202,47
Male,165,58
Male,133,68
Male,164,233
Male,221,169
Male,208,167
Male,171,280
Male,138,57
Male,207,279
Male,218,137
Male,209,275
Male,179,215
Male,179,144
Male,176,114
Male,147,277
Male,227,142
Male,172,217
Male,190,267
Male,153,44
Male,177,243
Male,213,112
Male,179,157
Male,207,276
Male,194,258
Male,214,53
Male,188,210
Male,137,50
Male,184,105
Male,204,38
Male,132,137
Male,185,199
Male,133,133
Male,142,130
Male,142,131
Male,137,238
Male,175,223
Male,145,155
Male,155,97
Male,191,219
Male,131,172
Male,147,195
Male,152,125
Male,217,143
Male,208,40
Male,199,73
Male,145,102
Male,229,188
Male,140,80
Male,148,271
Male,170,229
Male,149,256
Male,193,64
Male,149,144
Male,227,35
Male,177,146
Male,184,256
Male,154,48
Male,206,208
Male,216,227
Male,179,110
Male,221,91
Male,220,112
Male,163,124
Male,183,201
Male,186,50
Male,134,239
Male,228,116
Male,191,98
Male,146,119
Male,189,188
Male,177,270
Male,157,152
Male,175,43
Male,197,213
Male,168,220
Male,158,120
Male,221,85
Male,219,284
Male,156,207
Male,151,142
Male,218,238
Male,178,295
Male,177,192
Male,216,88
Male,161,155
Male,192,89
Male,157,240
Male,186,216
Male,173,81
Male,182,296
Male,198,122
Male,229,262
Male,228,288
Male,219,82
Male,172,113
Male,210,161
Male,196,290
Male,178,73
Male,214,186
Male,176,46
Male,196,67
Male,214,78
Male,156,44
Male,198,274
Male,170,285
Male,169,145
Male,162,168
Male,207,198
Male,208,270
Male,173,117
Male,218,89
Male,134,141
Male,173,86
Male,171,162
Male,185,90
Male,154,235
Male,212,226
Male,215,155
Male,130,68
Male,228,67
Male,215,295
Male,202,219
Male,216,248
Male,133,194
Male,202,243
Male,225,261
Male,171,246
Male,163,256
Male,171,128
Male,216,272
Male,205,72
Male,162,181
Male,216,40
Male,179,160
Male,220,274
Male,147,212
Male,184,220
Male,141,298
Male,217,166
Male,222,42
Male,203,66
Male,167,50
Male,168,164
Male,202,297
Male,147,275
Male,204,137
Male,206,203
Male,220,76
Male,154,116
Male,154,208
Male,206,265
Male,193,112
Male,184,160
Male,182,42
Male,213,180
Male,203,283
Male,171,163
Male,209,271
Male,155,38
Male,139,210
Male,183,153
Male,181,51
Male,148,258
Male,140,278
Male,213,53
Male,187,215
Male,192,66
Male,146,98
Male,160,56
Male,178,192
Male,143,167
Male,196,73
Male,155,45
Male,175,60
Male,166,245
Male,160,255
Male,188,48
Male,201,159
Male,165,261
Male,174,68
Male,199,146
Male,150,97
Male,148,126
Male,208,116
Male,174,110
Male,205,140
Male,200,246
Male,138,252
Male,210,120
Male,187,281
Male,162,84
Male,184,205
Male,210,221
Male,205,133
Male,209,157
Male,187,68
Male,223,214
Male,190,78
Male,183,42
Male,185,99
Male,164,197
Male,148,98
Male,188,140
Male,180,125
Male,136,160
Male,206,295
Male,227,66
Male,138,79
Male,152,132
Male,163,229
Male,148,153
Male,138,196
Male,155,57
Male,210,133
Male,146,73
Male,191,237
Male,195,175
Male,158,249
Male,159,231
Male,140,96
Male,141,149
Male,196,209
Male,137,219
Male,162,64
Male,139,155
Male,201,264
Male,152,80
Male,199,295
Male,188,44
Male,159,130
Male,208,46
Male,131,213
Male,195,102
Male,198,36
Male,182,40
Male,216,215
Male,174,262
Male,145,274
Male,199,181
Male,209,121
Male,146,195
Male,205,195
Male,167,221
Male,188,104
Male,218,294
Male,137,223
Male,142,165
Male,153,296
Male,188,94
Male,157,226
Male,190,40
Male,154,260
Male,172,213
Male,148,108
Male,187,207
Male,195,69
Male,155,158
Male,223,265
Male,194,115
Male,210,186
Male,165,171
Male,150,202
Male,204,265
Male,171,52
Male,197,172
Male,145,242
Male,215,200
Male,202,148
Male,143,43
Male,172,244
Male,175,135
Male,148,87
Male,141,57
Male,167,229
Male,131,75
Male,176,70
Male,151,214
Male,145,47
Male,162,188
Male,146,149
Male,217,189
Male,134,134
Male,221,126
Male,138,197
Male,209,112
Male,201,131
Male,133,167
Male,170,124
Male,208,49
Male,167,287
Male,134,55
Male,222,241
Male,172,37
Male,188,263
Male,144,217
Male,172,256
Male,224,176
Male,220,108
Male,131,37
Male,220,200
Male,200,97
Male,164,173
Male,141,85
Male,165,227
Male,137,269
Male,159,236
Male,136,74
Male,169,113
Male,184,126
Male,176,194
Male,183,184
Male,184,103
Male,188,102
Male,206,233
Male,172,96
Male,196,148
Male,188,89
Male,218,96
Male,195,153
Male,214,58
Male,196,184
Male,203,192
Male,167,271
Male,156,43
Male,134,60
Male,141,161
Male,180,58
Male,218,99
Male,193,175
Male,174,134
Male,174,125
Male,177,171
Male,199,237
Male,225,104
Male,145,201
Male,153,154
Male,209,146
Male,179,209
Male,130,75
Male,214,146
Male,218,230
Male,185,127
Male,214,127
Male,204,151
Male,172,165
Male,221,157
Male,140,39
Male,166,275
Male,204,204
Male,212,245
Male,133,95
Male,201,256
Male,170,274
Male,152,253
Male,191,190
Male,190,191
Male,131,89
Male,198,102
Male,221,234
Male,186,293
Male,139,80
Male,185,294
Male,185,123
Male,208,43
Male,152,289
Male,206,252
Male,203,225
Male,209,141
Male,156,230
Male,149,177
Male,199,75
Male,167,280
Male,221,190
Male,214,250
Male,158,99
Male,184,46
Male,178,99
Male,187,141
Male,188,62
Male,157,177
Male,216,181
Male,224,99
Male,152,83
Male,211,176
Male,133,138
Male,225,247
Male,164,238
Male,229,275
Male,176,278
Male,178,275
Male,174,171
Male,155,111
Male,191,78
Male,197,207
Male,154,46
Male,151,50
Male,148,140
Male,186,167
Male,148,201
Male,228,277
Male,219,294
Male,163,65
Male,136,275
Male,133,44
Male,135,169
Male,210,296
Male,130,154
Male,226,144
Male,208,250
Male,223,201
Male,162,212
Male,205,225
Male,190,111
Male,200,140
Male,179,39
Male,171,42
Male,212,144
Male,204,242
Male,182,69
Male,146,255
Male,166,181
Male,132,196
Male,185,136
Male,209,62
Male,212,81
Male,135,263
Male,213,288
Male,216,67
Male,195,180
Male,188,79
Male,209,105
Male,133,178
Male,176,97
Male,130,39
Male,145,197
Male,196,46
Male,194,57
Male,189,248
Male,185,198
Male,149,43
Male,162,175
Male,211,234
Male,162,36
Male,161,181
Male,203,95
Male,158,135
Male,183,208
Male,176,149
Male,212,183
Male,223,274
Male,172,197
Male,140,228
Male,136,247
Male,160,255
Male,200,153
Male,161,106
Male,199,187
Male,210,146
Male,190,256
Male,175,100
Male,162,151
Male,167,126
Male,185,245
Male,210,158
Male,173,44
Male,188,187
Male,228,92
Male,160,124
Male,218,112
Male,224,169
Male,205,76
Male,229,121
Male,156,132
Male,166,44
Male,154,216
Male,228,127
Male,160,293
Male,193,217
Male,182,176
Male,166,81
Male,149,92
Male,140,54
Male,137,59
Male,212,127
Male,176,298
Male,202,170
Male,145,113
Male,156,245
Male,133,39
Male,144,234
Male,218,233
Male,135,287
Male,146,130
Male,176,204
Male,200,199
Male,147,105
Male,201,182
Male,167,194
Male,218,162
Male,136,292
Male,149,226
Male,213,35
Male,138,112
Male,227,112
Male,146,78
Male,202,112
Male,140,99
Male,180,287
Male,140,188
Male,190,214
Male,224,256
Male,183,229
Male,172,171
Male,144,40
Male,222,61
Male,181,201
Male,198,121
Male,197,192
Male,202,64
Male,186,223
Male,180,271
Male,143,221
Male,140,225
Male,217,259
Male,225,192
Male,160,126
Male,179,122
Male,176,191
Male,137,150
Male,137,271
Male,203,126
Male,136,170
Male,221,97
Male,160,250
Male,227,225
Male,181,180
Male,168,118
Male,205,187
Male,190,147
Male,134,289
Male,201,116
Male,195,130
Male,167,281
Male,169,83
Male,203,242
Male,138,81
Male,229,267
Male,164,61
Male,225,169
Male,172,136
Male,170,79
Male,223,270
Male,226,110
Male,168,38
Male,148,243
Male,228,43
Male,212,202
Male,139,101
Male,222,179
Male,141,113
Male,151,288
Male,217,258
Male,190,181
Male,144,57
Male,154,243
Male,179,240
Male,182,267
Male,196,297
Male,168,71
Male,141,263
Male,130,157
Male,152,67
Male,180,294
Male,159,63
Male,193,88
Male,180,242
Male,142,70
Male,182,37
Male,168,42
Male,179,241
Male,197,168
Male,162,60
Male,182,66
Male,162,141
Male,148,211
Male,216,87
Male,202,108
Male,211,189
Male,201,70
Male,174,191
Male,183,294
Male,190,125
Male,185,51
Male,166,138
Male,148,258
Male,145,121
Male,147,180
Male,137,159
Male,167,136
Male,201,275
Male,151,287
Male,203,67
Male,190,260
Male,192,99
Male,182,176
Male,144,264
Male,157,101
Male,213,204
Male,225,189
Male,191,220
Male,136,265
Male,195,83
Male,180,126
Male,197,253
Male,134,201
Male,197,168
Male,139,175
Male,171,213
Male,162,84
Male,157,215
Male,158,118
Male,157,185
Male,164,160
Male,152,227
Male,167,199
Male,184,278
Male,204,179
Male,212,288
Male,150,137
Male,132,36
Male,222,170
Male,181,198
Male,211,152
Male,185,113
Male,189,205
Male,200,68
Male,169,244
Male,182,38
Male,222,192
Male,152,239
Male,224,105
Male,135,145
Male,213,255
Male,156,291
Male,150,116
Male,213,237
Male,221,176
Male,138,173
Male,163,198
Male,175,281
Male,228,264
Male,155,74
Male,206,143
Male,152,190
Male,149,264
Male,198,261
Male,198,281
Male,148,138
Male,227,184
Male,206,133
Male,172,238
Male,199,95
Male,162,194
Male,176,251
Male,134,218
Male,139,157
Male,136,183
Male,214,118
Male,162,222
Male,196,72
Male,163,116
Male,144,234
Male,156,199
Male,165,93
Male,229,249
Male,158,282
Male,148,144
Male,202,134
Male,137,181
Male,144,86
Male,204,242
Male,168,127
Male,134,69
Male,182,164
Male,170,115
Male,178,49
Male,146,40
Male,153,267
Male,188,112
Male,183,215
Male,224,79
Male,174,195
Male,168,191
Male,209,165
Male,164,169
Male,165,210
Male,161,69
Male,140,210
Male,198,183
Male,164,257
Male,194,144
Male,179,292
Male,175,218
Male,192,102
Male,159,181
Male,163,72
Male,202,208
Male,200,171
Male,136,168
Male,153,95
Male,143,83
Male,180,257
Male,137,167
Male,185,67
Male,223,220
Male,210,237
Male,164,206
Male,183,180
Male,218,284
Male,166,53
Male,185,229
Male,179,182
Male,158,92
Male,161,252
Male,210,255
Male,217,296
Male,175,287
Male,223,53
Male,178,42
Male,190,80
Male,199,39
Male,184,170
Male,170,252
Male,130,128
Male,214,202
Male,195,123
Male,137,72
Male,183,156
Male,168,109
Male,145,186
Male,149,258
Male,202,197
Male,131,227
Male,171,275
Male,130,199
Male,176,159
Male,135,225
Male,148,74
Male,194,250
Male,142,271
Male,158,276
Male,152,243
Male,144,248
Male,162,190
Male,161,103
Male,176,73
Male,161,287
Male,186,121
Male,142,244
Male,150,227
Male,180,212
Male,159,267
Male,163,198
Male,213,163
Male,225,140
Male,175,194
Male,187,229
Male,176,281
Male,183,243
Male,187,187
Male,130,106
Male,212,132
Male,210,295
Male,153,153
Male,205,233
Male,177,145
Male,139,277
Male,228,85
Male,212,49
Male,162,290
Male,174,237
Male,163,224
Male,227,191
Male,206,35
Male,197,267
Male,133,97
Male,171,90
Male,147,199
Male,205,194
Male,198,63
Male,186,99
Male,144,230
Male,139,216
Male,140,56
Male,140,66
Male,203,81
Male,131,100
Male,218,102
Male,211,161
Male,146,103
Male,189,75
Male,140,69
Male,173,274
Male,134,281
Male,163,224
Male,196,155
Male,208,285
Male,203,134
Male,195,137
Male,138,145
Male,186,141
Male,195,123
Male,213,290
Male,217,185
Male,150,102
Male,179,48
Male,215,233
Male,168,48
Male,176,167
Male,202,289
Male,171,232
Male,221,196
Male,167,142
Male,201,59
Male,176,212
Male,172,266
Male,196,177
Male,153,232
Male,137,102
Male,155,80
Male,207,253
Male,197,157
Male,141,251
Male,213,106
Male,154,36
Male,192,194
Male,229,69
Male,165,202
Male,182,270
Male,189,171
Male,163,196
Male,224,128
Male,152,86
Male,137,235
Male,227,205
Male,200,234
Male,186,170
Male,143,147
Male,218,271
Male,163,149
Male,201,288
Male,142,36
Male,157,290
Male,182,186
Male,189,242
Male,212,160
Male,155,240
Male,200,193
Male,224,126
Male,182,262
Male,159,235
Male,209,296
Male,168,160
Male,187,105
Male,158,147
Male,194,44
Male,142,58
Male,204,236
Male,172,113
Male,210,166
Male,187,47
Male,147,109
Male,182,189
Male,224,36
Male,198,298
Male,227,40
Male,171,218
Male,143,233
Male,171,205
Male,154,255
Male,142,121
Male,160,287
Male,168,266
Male,175,113
Male,177,78
Male,145,215
Male,144,211
Male,153,119
Male,179,87
Male,166,143
Male,220,220
Male,167,204
Male,165,94
Male,131,41
Male,207,267
Male,156,162
Male,215,173
Male,201,203
Male,213,126
Male,207,111
Male,162,185
Male,149,284
Male,181,70
Male,168,217
Male,180,257
Male,162,57
Male,134,49
Male,174,95
Male,177,172
Male,183,83
Male,198,258
Male,205,218
Male,144,74
Male,218,182
Male,146,95
Male,200,78
Male,176,138
Male,168,167
Male,227,165
Male,164,251
Male,167,58
Male,157,228
Male,164,53
Male,151,226
Male,212,157
Male,197,249
Male,155,201
Male,169,218
Male,156,197
Male,193,225
Male,209,63
Male,226,191
Male,158,204
Male,199,193
Male,161,269
Male,206,90
Male,146,84
Male,225,191
Male,175,136
Male,158,156
Male,182,224
Male,133,40
Male,223,86
Male,196,131
Male,188,267
Male,185,167
Male,205,183
Male,132,65
Male,150,138
Male,140,238
Male,184,133
Male,159,73
Male,171,298
Male,161,273
Male,172,144
Male,189,123
Male,220,151
Male,154,280
Male,156,298
Male,212,174
Male,142,124
Male,143,269
Male,158,60
Male,206,73
Male,203,261
Male,190,75
Male,181,77
Male,196,280
Male,131,139
Male,172,197
Male,219,95
Male,160,242
Male,174,43
Male,196,179
Male,179,145
Male,204,94
Male,220,227
Male,209,114
Male,147,258
Male,145,221
Male,141,41
Male,177,94
Male,169,134
Male,140,221
Male,187,204
Male,140,213
Male,155,123
Male,188,199
Male,153,240
Male,164,39
Male,179,89
Male,183,238
Male,186,112
Male,176,196
Male,200,229
Male,172,143
Male,186,293
Male,214,180
Male,205,184
Male,199,273
Male,162,121
Male,211,112
Male,144,146
Male,194,230
Male,161,91
Male,229,215
Male,227,99
Male,182,226
Male,142,271
Male,145,192
Male,195,75
Male,182,222
Male,161,299
Male,133,47
Male,199,96
Male,183,148
Male,197,92
Male,221,75
Male,155,192
Male,179,90
Male,162,233
Male,143,106
Male,170,82
Male,157,135
Male,135,235
Male,152,80
Male,137,262
Male,144,207
Male,204,49
Male,214,185
Male,174,142
Male,205,35
Male,215,215
Male,176,82
Male,194,148
